Year,Quarter,client_lobby_actor_id,client_name,LDA_lobbying_expenses
2021,1,162689,Koch Cos. Public Sector LLC,3020000
2021,2,162689,Koch Cos. Public Sector LLC,3400000
2021,3,162689,Koch Cos. Public Sector LLC,3835000
2021,4,162689,Koch Cos. Public Sector LLC,3928000
2022,1,162689,Koch Cos. Public Sector LLC,3800000
2022,2,162689,Koch Cos. Public Sector LLC,3280000
2022,3,162689,Koch Cos. Public Sector LLC,3250000
2022,4,162689,Koch Cos. Public Sector LLC,3220000
2023,1,162689,Koch Cos. Public Sector LLC,3330000
2023,2,162689,Koch Cos. Public Sector LLC,2590000
2023,3,162689,Koch Cos. Public Sector LLC,2000000
2023,4,162689,Koch Cos. Public Sector LLC,2140000
2024,1,162689,Koch Cos. Public Sector LLC,3500000
2024,2,162689,Koch Cos. Public Sector LLC,2540000
2024,3,162689,Koch Cos. Public Sector LLC,2570000
2024,4,162689,Koch Cos. Public Sector LLC,2130000
2010,1,163650,PMI Global Services Inc.,720000
2010,2,163650,PMI Global Services Inc.,778000
2010,3,163650,PMI Global Services Inc.,1445000
2010,4,163650,PMI Global Services Inc.,680000
2011,1,163650,PMI Global Services Inc.,765000
2011,2,163650,PMI Global Services Inc.,885000
2011,3,163650,PMI Global Services Inc.,2628395
2011,4,163650,PMI Global Services Inc.,2067500
2012,1,163650,PMI Global Services Inc.,2212500
2012,2,163650,PMI Global Services Inc.,3242500
2012,3,163650,PMI Global Services Inc.,2924500
2012,4,163650,PMI Global Services Inc.,2417500
2013,1,163650,PMI Global Services Inc.,3032500
2013,2,163650,PMI Global Services Inc.,2612500
2013,3,163650,PMI Global Services Inc.,1302500
2013,4,163650,PMI Global Services Inc.,2372500
2014,1,163650,PMI Global Services Inc.,1462500
2014,2,163650,PMI Global Services Inc.,1332500
2014,3,163650,PMI Global Services Inc.,1312500
2014,4,163650,PMI Global Services Inc.,2032500
2015,1,163650,PMI Global Services Inc.,1190000
2015,2,163650,PMI Global Services Inc.,1030000
2015,3,163650,PMI Global Services Inc.,1170000
2015,4,163650,PMI Global Services Inc.,2260000
2016,1,163650,PMI Global Services Inc.,1370000
2016,2,163650,PMI Global Services Inc.,1350000
2016,3,163650,PMI Global Services Inc.,1580000
2016,4,163650,PMI Global Services Inc.,1920000
2017,1,163650,PMI Global Services Inc.,1630000
2017,2,163650,PMI Global Services Inc.,2550000
2017,3,163650,PMI Global Services Inc.,1860000
2017,4,163650,PMI Global Services Inc.,1540000
2018,1,163650,PMI Global Services Inc.,1740000
2018,2,163650,PMI Global Services Inc.,1970000
2018,3,163650,PMI Global Services Inc.,2470000
2018,4,163650,PMI Global Services Inc.,1585000
2019,1,163650,PMI Global Services Inc.,1515000
2019,2,163650,PMI Global Services Inc.,1545000
2019,3,163650,PMI Global Services Inc.,1875000
2019,4,163650,PMI Global Services Inc.,2085000
2020,1,163650,PMI Global Services Inc.,2005000
2020,2,163650,PMI Global Services Inc.,1880000
2020,3,163650,PMI Global Services Inc.,2530000
2020,4,163650,PMI Global Services Inc.,2060000
2021,1,163650,PMI Global Services Inc.,2130000
2021,2,163650,PMI Global Services Inc.,2900000
2021,3,163650,PMI Global Services Inc.,2970000
2021,4,163650,PMI Global Services Inc.,3510000
2022,1,163650,PMI Global Services Inc.,1990000
2022,2,163650,PMI Global Services Inc.,2200000
2022,3,163650,PMI Global Services Inc.,1900000
2022,4,163650,PMI Global Services Inc.,1730000
2023,1,163650,PMI Global Services Inc.,1690000
2023,2,163650,PMI Global Services Inc.,1850000
2023,3,163650,PMI Global Services Inc.,1530000
2023,4,163650,PMI Global Services Inc.,1590000
2024,1,163650,PMI Global Services Inc.,1690000
2024,2,163650,PMI Global Services Inc.,1900000
2024,3,163650,PMI Global Services Inc.,2080000
2024,4,163650,PMI Global Services Inc.,2150000
2010,1,168488,Pfizer Inc.,4970000
2010,2,168488,Pfizer Inc.,3000000
2010,3,168488,Pfizer Inc.,4790000
2010,4,168488,Pfizer Inc.,3113333
2011,1,168488,Pfizer Inc.,4490000
2011,2,168488,Pfizer Inc.,4260000
2011,3,168488,Pfizer Inc.,4100000
2011,4,168488,Pfizer Inc.,2400000
2012,1,168488,Pfizer Inc.,4150000
2012,2,168488,Pfizer Inc.,2910000
2012,3,168488,Pfizer Inc.,3210000
2012,4,168488,Pfizer Inc.,2370000
2013,1,168488,Pfizer Inc.,3520000
2013,2,168488,Pfizer Inc.,2180000
2013,3,168488,Pfizer Inc.,3020000
2013,4,168488,Pfizer Inc.,2760000
2014,1,168488,Pfizer Inc.,3880000
2014,2,168488,Pfizer Inc.,2330000
2014,3,168488,Pfizer Inc.,2810000
2014,4,168488,Pfizer Inc.,2160000
2015,1,168488,Pfizer Inc.,3850000
2015,2,168488,Pfizer Inc.,2450000
2015,3,168488,Pfizer Inc.,3140000
2015,4,168488,Pfizer Inc.,2860000
2016,1,168488,Pfizer Inc.,4170000
2016,2,168488,Pfizer Inc.,3580000
2016,3,168488,Pfizer Inc.,2460000
2016,4,168488,Pfizer Inc.,2906680
2017,1,168488,Pfizer Inc.,4602475
2017,2,168488,Pfizer Inc.,2720000
2017,3,168488,Pfizer Inc.,3670000
2017,4,168488,Pfizer Inc.,2720000
2018,1,168488,Pfizer Inc.,5410000
2018,2,168488,Pfizer Inc.,2700000
2018,3,168488,Pfizer Inc.,3580000
2018,4,168488,Pfizer Inc.,2880000
2019,1,168488,Pfizer Inc.,5160000
2019,2,168488,Pfizer Inc.,3820000
2019,3,168488,Pfizer Inc.,2630000
2019,4,168488,Pfizer Inc.,3280000
2020,1,168488,Pfizer Inc.,5125000
2020,2,168488,Pfizer Inc.,3525000
2020,3,168488,Pfizer Inc.,2985000
2020,4,168488,Pfizer Inc.,3305000
2021,1,168488,Pfizer Inc.,3840000
2021,2,168488,Pfizer Inc.,3060000
2021,3,168488,Pfizer Inc.,2520000
2021,4,168488,Pfizer Inc.,3830000
2022,1,168488,Pfizer Inc.,4660000
2022,2,168488,Pfizer Inc.,4330000
2022,3,168488,Pfizer Inc.,4055000
2022,4,168488,Pfizer Inc.,3855000
2023,1,168488,Pfizer Inc.,5345000
2023,2,168488,Pfizer Inc.,3350000
2023,3,168488,Pfizer Inc.,4990000
2023,4,168488,Pfizer Inc.,3670000
2024,1,168488,Pfizer Inc.,4080000
2024,2,168488,Pfizer Inc.,2990000
2024,3,168488,Pfizer Inc.,1610000
2024,4,168488,Pfizer Inc.,3300000
2010,1,169151,Toyota Motor North America Inc.,1176500
2010,2,169151,Toyota Motor North America Inc.,1944000
2010,3,169151,Toyota Motor North America Inc.,1398000
2010,4,169151,Toyota Motor North America Inc.,1351000
2011,1,169151,Toyota Motor North America Inc.,1362000
2011,2,169151,Toyota Motor North America Inc.,1508000
2011,3,169151,Toyota Motor North America Inc.,1110000
2011,4,169151,Toyota Motor North America Inc.,1260000
2012,1,169151,Toyota Motor North America Inc.,1075000
2012,2,169151,Toyota Motor North America Inc.,880000
2012,3,169151,Toyota Motor North America Inc.,1020000
2012,4,169151,Toyota Motor North America Inc.,920000
2013,1,169151,Toyota Motor North America Inc.,1001000
2013,2,169151,Toyota Motor North America Inc.,1663000
2013,3,169151,Toyota Motor North America Inc.,1420000
2013,4,169151,Toyota Motor North America Inc.,1150000
2014,1,169151,Toyota Motor North America Inc.,1260000
2014,2,169151,Toyota Motor North America Inc.,1533000
2014,3,169151,Toyota Motor North America Inc.,1170000
2014,4,169151,Toyota Motor North America Inc.,1420000
2015,1,169151,Toyota Motor North America Inc.,1220000
2015,2,169151,Toyota Motor North America Inc.,1930000
2015,3,169151,Toyota Motor North America Inc.,1352000
2015,4,169151,Toyota Motor North America Inc.,1790000
2016,1,169151,Toyota Motor North America Inc.,1213000
2016,2,169151,Toyota Motor North America Inc.,1970000
2016,3,169151,Toyota Motor North America Inc.,1340000
2016,4,169151,Toyota Motor North America Inc.,1650000
2017,1,169151,Toyota Motor North America Inc.,414000
2017,2,169151,Toyota Motor North America Inc.,2065000
2017,3,169151,Toyota Motor North America Inc.,1890000
2017,4,169151,Toyota Motor North America Inc.,2260000
2018,1,169151,Toyota Motor North America Inc.,1810000
2018,2,169151,Toyota Motor North America Inc.,2350453
2018,3,169151,Toyota Motor North America Inc.,1900000
2018,4,169151,Toyota Motor North America Inc.,1810000
2019,1,169151,Toyota Motor North America Inc.,1730000
2019,2,169151,Toyota Motor North America Inc.,2420000
2019,3,169151,Toyota Motor North America Inc.,1860000
2019,4,169151,Toyota Motor North America Inc.,2010000
2020,1,169151,Toyota Motor North America Inc.,1480000
2020,2,169151,Toyota Motor North America Inc.,1945000
2020,3,169151,Toyota Motor North America Inc.,1500000
2020,4,169151,Toyota Motor North America Inc.,2040000
2021,1,169151,Toyota Motor North America Inc.,1410000
2021,2,169151,Toyota Motor North America Inc.,2320000
2021,3,169151,Toyota Motor North America Inc.,1555810
2021,4,169151,Toyota Motor North America Inc.,1700394
2022,1,169151,Toyota Motor North America Inc.,1420356
2022,2,169151,Toyota Motor North America Inc.,2123660
2022,3,169151,Toyota Motor North America Inc.,1808266
2022,4,169151,Toyota Motor North America Inc.,1542039
2023,1,169151,Toyota Motor North America Inc.,1467286
2023,2,169151,Toyota Motor North America Inc.,2078863
2023,3,169151,Toyota Motor North America Inc.,1763309
2023,4,169151,Toyota Motor North America Inc.,1670505
2024,1,169151,Toyota Motor North America Inc.,1498650
2024,2,169151,Toyota Motor North America Inc.,2151970
2024,3,169151,Toyota Motor North America Inc.,1761648
2024,4,169151,Toyota Motor North America Inc.,1465684
2010,1,169381,Securities Industry and Financial Markets Association,1750000
2010,2,169381,Securities Industry and Financial Markets Association,1860000
2010,3,169381,Securities Industry and Financial Markets Association,1480000
2010,4,169381,Securities Industry and Financial Markets Association,1510000
2011,1,169381,Securities Industry and Financial Markets Association,1620000
2011,2,169381,Securities Industry and Financial Markets Association,1685000
2011,3,169381,Securities Industry and Financial Markets Association,1530000
2011,4,169381,Securities Industry and Financial Markets Association,1485000
2012,1,169381,Securities Industry and Financial Markets Association,1540000
2012,2,169381,Securities Industry and Financial Markets Association,1695000
2012,3,169381,Securities Industry and Financial Markets Association,1975000
2012,4,169381,Securities Industry and Financial Markets Association,1735000
2013,1,169381,Securities Industry and Financial Markets Association,1765000
2013,2,169381,Securities Industry and Financial Markets Association,1520000
2013,3,169381,Securities Industry and Financial Markets Association,1480000
2013,4,169381,Securities Industry and Financial Markets Association,1580000
2014,1,169381,Securities Industry and Financial Markets Association,2210000
2014,2,169381,Securities Industry and Financial Markets Association,2390000
2014,3,169381,Securities Industry and Financial Markets Association,2030000
2014,4,169381,Securities Industry and Financial Markets Association,2070000
2015,1,169381,Securities Industry and Financial Markets Association,2170000
2015,2,169381,Securities Industry and Financial Markets Association,2040000
2015,3,169381,Securities Industry and Financial Markets Association,1800000
2015,4,169381,Securities Industry and Financial Markets Association,2670000
2016,1,169381,Securities Industry and Financial Markets Association,1930000
2016,2,169381,Securities Industry and Financial Markets Association,1860000
2016,3,169381,Securities Industry and Financial Markets Association,1880000
2016,4,169381,Securities Industry and Financial Markets Association,2900000
2017,1,169381,Securities Industry and Financial Markets Association,2225000
2017,2,169381,Securities Industry and Financial Markets Association,2035000
2017,3,169381,Securities Industry and Financial Markets Association,2185000
2017,4,169381,Securities Industry and Financial Markets Association,3160000
2018,1,169381,Securities Industry and Financial Markets Association,2085000
2018,2,169381,Securities Industry and Financial Markets Association,2065000
2018,3,169381,Securities Industry and Financial Markets Association,1610000
2018,4,169381,Securities Industry and Financial Markets Association,4480000
2019,1,169381,Securities Industry and Financial Markets Association,1420000
2019,2,169381,Securities Industry and Financial Markets Association,1790000
2019,3,169381,Securities Industry and Financial Markets Association,1700000
2019,4,169381,Securities Industry and Financial Markets Association,2610000
2020,1,169381,Securities Industry and Financial Markets Association,1740000
2020,2,169381,Securities Industry and Financial Markets Association,1660000
2020,3,169381,Securities Industry and Financial Markets Association,1630000
2020,4,169381,Securities Industry and Financial Markets Association,2470000
2021,1,169381,Securities Industry and Financial Markets Association,1980000
2021,2,169381,Securities Industry and Financial Markets Association,2090000
2021,3,169381,Securities Industry and Financial Markets Association,2290000
2021,4,169381,Securities Industry and Financial Markets Association,1790000
2022,1,169381,Securities Industry and Financial Markets Association,1940000
2022,2,169381,Securities Industry and Financial Markets Association,2100000
2022,3,169381,Securities Industry and Financial Markets Association,1150000
2022,4,169381,Securities Industry and Financial Markets Association,2320000
2023,1,169381,Securities Industry and Financial Markets Association,1580000
2023,2,169381,Securities Industry and Financial Markets Association,1650000
2023,3,169381,Securities Industry and Financial Markets Association,1950000
2023,4,169381,Securities Industry and Financial Markets Association,3160000
2024,1,169381,Securities Industry and Financial Markets Association,1870000
2024,2,169381,Securities Industry and Financial Markets Association,1620000
2024,3,169381,Securities Industry and Financial Markets Association,1720000
2024,4,169381,Securities Industry and Financial Markets Association,3160000
2010,2,171727,"Satterwhite, Johnny Sr.",100000
2010,3,171727,"Satterwhite, Johnny Sr.",100000000
2010,4,171727,"Satterwhite, Johnny Sr.",0
2011,1,171727,"Satterwhite, Johnny Sr.",0
2011,2,171727,"Satterwhite, Johnny Sr.",0
2011,3,171727,"Satterwhite, Johnny Sr.",0
2010,1,175545,National Association of Manufacturers,1190000
2010,2,175545,National Association of Manufacturers,1110000
2010,3,175545,National Association of Manufacturers,4750000
2010,4,175545,National Association of Manufacturers,1570000
2011,1,175545,National Association of Manufacturers,2680000
2011,2,175545,National Association of Manufacturers,1100000
2011,3,175545,National Association of Manufacturers,2320000
2011,4,175545,National Association of Manufacturers,2090000
2012,1,175545,National Association of Manufacturers,1730000
2012,2,175545,National Association of Manufacturers,2400000
2012,3,175545,National Association of Manufacturers,2980000
2012,4,175545,National Association of Manufacturers,2060000
2013,1,175545,National Association of Manufacturers,2000000
2013,2,175545,National Association of Manufacturers,1970000
2013,3,175545,National Association of Manufacturers,1980000
2013,4,175545,National Association of Manufacturers,1700000
2014,1,175545,National Association of Manufacturers,2040000
2014,2,175545,National Association of Manufacturers,2560000
2014,3,175545,National Association of Manufacturers,4480000
2014,4,175545,National Association of Manufacturers,3750000
2015,1,175545,National Association of Manufacturers,4090000
2015,2,175545,National Association of Manufacturers,5040000
2015,3,175545,National Association of Manufacturers,6170000
2015,4,175545,National Association of Manufacturers,2400000
2016,1,175545,National Association of Manufacturers,1950014
2016,2,175545,National Association of Manufacturers,1990000
2016,3,175545,National Association of Manufacturers,2820000
2016,4,175545,National Association of Manufacturers,1760000
2017,1,175545,National Association of Manufacturers,2660000
2017,2,175545,National Association of Manufacturers,1730000
2017,3,175545,National Association of Manufacturers,1310000
2017,4,175545,National Association of Manufacturers,2400000
2018,1,175545,National Association of Manufacturers,2008048
2018,2,175545,National Association of Manufacturers,1790000
2018,3,175545,National Association of Manufacturers,2850000
2018,4,175545,National Association of Manufacturers,2840000
2019,1,175545,National Association of Manufacturers,2300000
2019,2,175545,National Association of Manufacturers,1900000
2019,3,175545,National Association of Manufacturers,2030000
2019,4,175545,National Association of Manufacturers,8380000
2020,1,175545,National Association of Manufacturers,3368000
2020,2,175545,National Association of Manufacturers,3420000
2020,3,175545,National Association of Manufacturers,1130000
2020,4,175545,National Association of Manufacturers,1350000
2021,1,175545,National Association of Manufacturers,2220000
2021,2,175545,National Association of Manufacturers,5490000
2021,3,175545,National Association of Manufacturers,3220000
2021,4,175545,National Association of Manufacturers,4430000
2022,1,175545,National Association of Manufacturers,1780000
2022,2,175545,National Association of Manufacturers,2260000
2022,3,175545,National Association of Manufacturers,4250000
2022,4,175545,National Association of Manufacturers,2640000
2023,1,175545,National Association of Manufacturers,2170000
2023,2,175545,National Association of Manufacturers,3140000
2023,3,175545,National Association of Manufacturers,2060000
2023,4,175545,National Association of Manufacturers,4640000
2024,1,175545,National Association of Manufacturers,1560000
2024,2,175545,National Association of Manufacturers,1850000
